election,state,federalist,anti_federalist,democratic_republican,democratic,national_republican,whig,republican,third_party,NOTE
1956,Maine,0.0000,0.0000,0.0000,0.2913,0.0000,0.0000,0.7087,0.0000,
1956,Maryland,0.0000,0.0000,0.0000,0.3996,0.0000,0.0000,0.6004,0.0000,
1956,Massachusetts,0.0000,0.0000,0.0000,0.4037,0.0000,0.0000,0.5932,0.0031,
1956,Michigan,0.0000,0.0000,0.0000,0.4415,0.0000,0.0000,0.5563,0.0022,
1956,Minnesota,0.0000,0.0000,0.0000,0.4608,0.0000,0.0000,0.5368,0.0024,
1956,Mississippi,0.0000,0.0000,0.0000,0.5823,0.0000,0.0000,0.2446,0.1731,
1956,Missouri,0.0000,0.0000,0.0000,0.5011,0.0000,0.0000,0.4989,0.0000,
1956,Montana,0.0000,0.0000,0.0000,0.4287,0.0000,0.0000,0.5713,0.0000,
1956,Nebraska,0.0000,0.0000,0.0000,0.3449,0.0000,0.0000,0.6551,0.0000,
1956,Nevada,0.0000,0.0000,0.0000,0.4203,0.0000,0.0000,0.5797,0.0000,
1956,New Hampshire,0.0000,0.0000,0.0000,0.3384,0.0000,0.0000,0.6611,0.0005,
1956,New Jersey,0.0000,0.0000,0.0000,0.3423,0.0000,0.0000,0.6468,0.0109,
1956,New Mexico,0.0000,0.0000,0.0000,0.4178,0.0000,0.0000,0.5781,0.0041,
1956,New York,0.0000,0.0000,0.0000,0.3878,0.0000,0.0000,0.6119,0.0003,
1956,North Carolina,0.0000,0.0000,0.0000,0.5066,0.0000,0.0000,0.4934,0.0000,
1956,North Dakota,0.0000,0.0000,0.0000,0.3809,0.0000,0.0000,0.6172,0.0019,
1956,Ohio,0.0000,0.0000,0.0000,0.3889,0.0000,0.0000,0.6111,0.0000,
1956,Oklahoma,0.0000,0.0000,0.0000,0.4487,0.0000,0.0000,0.5513,0.0000,
1956,Oregon,0.0000,0.0000,0.0000,0.4475,0.0000,0.0000,0.5525,0.0000,
1956,Pennsylvania,0.0000,0.0000,0.0000,0.4330,0.0000,0.0000,0.5649,0.0021,
1956,Rhode Island,0.0000,0.0000,0.0000,0.4174,0.0000,0.0000,0.5826,0.0000,
1956,South Carolina,0.0000,0.0000,0.0000,0.4537,0.0000,0.0000,0.2518,0.2945,
1956,South Dakota,0.0000,0.0000,0.0000,0.4161,0.0000,0.0000,0.5839,0.0000,
1956,Tennessee,0.0000,0.0000,0.0000,0.4860,0.0000,0.0000,0.4921,0.0219,
1956,Texas,0.0000,0.0000,0.0000,0.4398,0.0000,0.0000,0.5526,0.0076,
1956,Utah,0.0000,0.0000,0.0000,0.3544,0.0000,0.0000,0.6456,0.0000,
1956,Vermont,0.0000,0.0000,0.0000,0.2781,0.0000,0.0000,0.7216,0.0003,
1956,Virginia,0.0000,0.0000,0.0000,0.3836,0.0000,0.0000,0.5537,0.0627,
1956,Washington,0.0000,0.0000,0.0000,0.4544,0.0000,0.0000,0.5391,0.0065,
1956,West Virginia,0.0000,0.0000,0.0000,0.4592,0.0000,0.0000,0.5408,0.0000,
1956,Wisconsin,0.0000,0.0000,0.0000,0.3784,0.0000,0.0000,0.6158,0.0058,
1956,Wyoming,0.0000,0.0000,0.0000,0.3992,0.0000,0.0000,0.6008,0.0000,
1960,Alabama,0.0000,0.0000,0.0000,0.5639,0.0000,0.0000,0.4216,0.0145,Reexamine due to upleged delegates.
1960,Alaska,0.0000,0.0000,0.0000,0.4906,0.0000,0.0000,0.5094,0.0000,
1960,Arizona,0.0000,0.0000,0.0000,0.4436,0.0000,0.0000,0.5552,0.0012,
1960,Arkansas,0.0000,0.0000,0.0000,0.5019,0.0000,0.0000,0.4306,0.0675,
1960,California,0.0000,0.0000,0.0000,0.4955,0.0000,0.0000,0.5010,0.0035,
1960,Colorado,0.0000,0.0000,0.0000,0.4491,0.0000,0.0000,0.5463,0.0046,
1960,Connecticut,0.0000,0.0000,0.0000,0.5373,0.0000,0.0000,0.4627,0.0000,
1960,Delaware,0.0000,0.0000,0.0000,0.5063,0.0000,0.0000,0.4900,0.0037,
1960,Florida,0.0000,0.0000,0.0000,0.4849,0.0000,0.0000,0.5151,0.0000,
1960,Georgia,0.0000,0.0000,0.0000,0.6254,0.0000,0.0000,0.3743,0.0003,
1960,Hawaii,0.0000,0.0000,0.0000,0.5003,0.0000,0.0000,0.4997,0.0000,
1960,Idaho,0.0000,0.0000,0.0000,0.4622,0.0000,0.0000,0.5378,0.0000,
1960,Illinois,0.0000,0.0000,0.0000,0.4998,0.0000,0.0000,0.4980,0.0022,
1960,Indiana,0.0000,0.0000,0.0000,0.4460,0.0000,0.0000,0.5503,0.0037,
1960,Iowa,0.0000,0.0000,0.0000,0.4322,0.0000,0.0000,0.5671,0.0007,
1960,Kansas,0.0000,0.0000,0.0000,0.3910,0.0000,0.0000,0.6045,0.0045,
1960,Kentucky,0.0000,0.0000,0.0000,0.4641,0.0000,0.0000,0.5359,0.0000,
1960,Louisiana,0.0000,0.0000,0.0000,0.5042,0.0000,0.0000,0.2859,0.2099,
1960,Maine,0.0000,0.0000,0.0000,0.4295,0.0000,0.0000,0.5705,0.0000,
1960,Maryland,0.0000,0.0000,0.0000,0.5361,0.0000,0.0000,0.4639,0.0000,
1960,Massachusetts,0.0000,0.0000,0.0000,0.6022,0.0000,0.0000,0.3955,0.0023,
1960,Michigan,0.0000,0.0000,0.0000,0.5085,0.0000,0.0000,0.4884,0.0031,
1960,Minnesota,0.0000,0.0000,0.0000,0.5058,0.0000,0.0000,0.4916,0.0026,
1960,Mississippi,0.0000,0.0000,0.0000,0.3634,0.0000,0.0000,0.2467,0.3899,
1960,Missouri,0.0000,0.0000,0.0000,0.5026,0.0000,0.0000,0.4974,0.0000,
1960,Montana,0.0000,0.0000,0.0000,0.4860,0.0000,0.0000,0.5110,0.0030,
1960,Nebraska,0.0000,0.0000,0.0000,0.3793,0.0000,0.0000,0.6207,0.0000,
1960,Nevada,0.0000,0.0000,0.0000,0.5116,0.0000,0.0000,0.4884,0.0000,
1960,New Hampshire,0.0000,0.0000,0.0000,0.4658,0.0000,0.0000,0.5342,0.0000,
1960,New Jersey,0.0000,0.0000,0.0000,0.4996,0.0000,0.0000,0.4916,0.0088,
1960,New Mexico,0.0000,0.0000,0.0000,0.5015,0.0000,0.0000,0.4941,0.0044,
1960,New York,0.0000,0.0000,0.0000,0.5253,0.0000,0.0000,0.4727,0.0020,
1960,North Carolina,0.0000,0.0000,0.0000,0.5211,0.0000,0.0000,0.4789,0.0000,
1960,North Dakota,0.0000,0.0000,0.0000,0.4452,0.0000,0.0000,0.5542,0.0006,
1960,Ohio,0.0000,0.0000,0.0000,0.4672,0.0000,0.0000,0.5328,0.0000,
1960,Oklahoma,0.0000,0.0000,0.0000,0.4098,0.0000,0.0000,0.5902,0.0000,
1960,Oregon,0.0000,0.0000,0.0000,0.4732,0.0000,0.0000,0.5256,0.0012,
1960,Pennsylvania,0.0000,0.0000,0.0000,0.5106,0.0000,0.0000,0.4874,0.0020,
1960,Rhode Island,0.0000,0.0000,0.0000,0.6363,0.0000,0.0000,0.3637,0.0000,
1960,South Carolina,0.0000,0.0000,0.0000,0.5124,0.0000,0.0000,0.4876,0.0000,
1960,South Dakota,0.0000,0.0000,0.0000,0.4179,0.0000,0.0000,0.5821,0.0000,
1960,Tennessee,0.0000,0.0000,0.0000,0.4577,0.0000,0.0000,0.5292,0.0131,
1960,Texas,0.0000,0.0000,0.0000,0.5052,0.0000,0.0000,0.4852,0.0096,
1960,Utah,0.0000,0.0000,0.0000,0.4517,0.0000,0.0000,0.5481,0.0002,
1960,Vermont,0.0000,0.0000,0.0000,0.4135,0.0000,0.0000,0.5865,0.0000,
1960,Virginia,0.0000,0.0000,0.0000,0.4697,0.0000,0.0000,0.5244,0.0059,
1960,Washington,0.0000,0.0000,0.0000,0.4827,0.0000,0.0000,0.5068,0.0105,
1960,West Virginia,0.0000,0.0000,0.0000,0.5273,0.0000,0.0000,0.4727,0.0000,
1960,Wisconsin,0.0000,0.0000,0.0000,0.4805,0.0000,0.0000,0.5177,0.0018,
1960,Wyoming,0.0000,0.0000,0.0000,0.4499,0.0000,0.0000,0.5501,0.0000,
1964,Alabama,0.0000,0.0000,0.0000,0.3055,0.0000,0.0000,0.6945,0.0000,The Democratic slate was unpleged delegates.
1964,Alaska,0.0000,0.0000,0.0000,0.6591,0.0000,0.0000,0.3409,0.0000,
1964,Arizona,0.0000,0.0000,0.0000,0.4945,0.0000,0.0000,0.5045,0.0010,
1964,Arkansas,0.0000,0.0000,0.0000,0.5606,0.0000,0.0000,0.4341,0.0053,
1964,California,0.0000,0.0000,0.0000,0.5911,0.0000,0.0000,0.4079,0.0010,
1964,Colorado,0.0000,0.0000,0.0000,0.6127,0.0000,0.0000,0.3819,0.0054,
1964,Connecticut,0.0000,0.0000,0.0000,0.6781,0.0000,0.0000,0.3209,0.0010,
1964,Delaware,0.0000,0.0000,0.0000,0.6095,0.0000,0.0000,0.3878,0.0027,
1964,District of Columbia,0.0000,0.0000,0.0000,0.8550,0.0000,0.0000,0.1450,0.0000,
1964,Florida,0.0000,0.0000,0.0000,0.5115,0.0000,0.0000,0.4885,0.0000,
1964,Georgia,0.0000,0.0000,0.0000,0.4587,0.0000,0.0000,0.5412,0.0001,
1964,Hawaii,0.0000,0.0000,0.0000,0.7876,0.0000,0.0000,0.2124,0.0000,
1964,Idaho,0.0000,0.0000,0.0000,0.5092,0.0000,0.0000,0.4908,0.0000,
1964,Illinois,0.0000,0.0000,0.0000,0.5947,0.0000,0.0000,0.4053,0.0000,
1964,Indiana,0.0000,0.0000,0.0000,0.5598,0.0000,0.0000,0.4356,0.0046,
1964,Iowa,0.0000,0.0000,0.0000,0.6188,0.0000,0.0000,0.3792,0.0020,
1964,Kansas,0.0000,0.0000,0.0000,0.5409,0.0000,0.0000,0.4506,0.0085,
1964,Kentucky,0.0000,0.0000,0.0000,0.6401,0.0000,0.0000,0.3565,0.0034,
1964,Louisiana,0.0000,0.0000,0.0000,0.4319,0.0000,0.0000,0.5681,0.0000,
1964,Maine,0.0000,0.0000,0.0000,0.6884,0.0000,0.0000,0.3116,0.0000,
1964,Maryland,0.0000,0.0000,0.0000,0.6547,0.0000,0.0000,0.3453,0.0000,
1964,Massachusetts,0.0000,0.0000,0.0000,0.7619,0.0000,0.0000,0.2344,0.0037,
1964,Michigan,0.0000,0.0000,0.0000,0.6670,0.0000,0.0000,0.3310,0.0020,
1964,Minnesota,0.0000,0.0000,0.0000,0.6376,0.0000,0.0000,0.3600,0.0024,
1964,Mississippi,0.0000,0.0000,0.0000,0.1286,0.0000,0.0000,0.8714,0.0000,
1964,Missouri,0.0000,0.0000,0.0000,0.6405,0.0000,0.0000,0.3595,0.0000,
1964,Montana,0.0000,0.0000,0.0000,0.5895,0.0000,0.0000,0.4057,0.0048,
1964,Nebraska,0.0000,0.0000,0.0000,0.5261,0.0000,0.0000,0.4739,0.0000,
1964,Nevada,0.0000,0.0000,0.0000,0.5858,0.0000,0.0000,0.4142,0.0000,
1964,New Hampshire,0.0000,0.0000,0.0000,0.6389,0.0000,0.0000,0.3611,0.0000,
1964,New Jersey,0.0000,0.0000,0.0000,0.6561,0.0000,0.0000,0.3386,0.0053,
1964,New Mexico,0.0000,0.0000,0.0000,0.5922,0.0000,0.0000,0.4024,0.0054,
1964,New York,0.0000,0.0000,0.0000,0.6856,0.0000,0.0000,0.3131,0.0013,
1964,North Carolina,0.0000,0.0000,0.0000,0.5615,0.0000,0.0000,0.4385,0.0000,
1964,North Dakota,0.0000,0.0000,0.0000,0.5797,0.0000,0.0000,0.4188,0.0015,
1964,Ohio,0.0000,0.0000,0.0000,0.6294,0.0000,0.0000,0.3706,0.0000,
1964,Oklahoma,0.0000,0.0000,0.0000,0.5575,0.0000,0.0000,0.4425,0.0000,
1964,Oregon,0.0000,0.0000,0.0000,0.6372,0.0000,0.0000,0.3596,0.0032,
1964,Pennsylvania,0.0000,0.0000,0.0000,0.6492,0.0000,0.0000,0.3470,0.0038,
1964,Rhode Island,0.0000,0.0000,0.0000,0.8087,0.0000,0.0000,0.1913,0.0000,
1964,South Carolina,0.0000,0.0000,0.0000,0.4110,0.0000,0.0000,0.5889,0.0001,
1964,South Dakota,0.0000,0.0000,0.0000,0.5561,0.0000,0.0000,0.4439,0.0000,
1964,Tennessee,0.0000,0.0000,0.0000,0.5550,0.0000,0.0000,0.4449,0.0001,
1964,Texas,0.0000,0.0000,0.0000,0.6332,0.0000,0.0000,0.3649,0.0019,
1964,Utah,0.0000,0.0000,0.0000,0.5486,0.0000,0.0000,0.4514,0.0000,
1964,Vermont,0.0000,0.0000,0.0000,0.6630,0.0000,0.0000,0.3369,0.0001,
1964,Virginia,0.0000,0.0000,0.0000,0.5354,0.0000,0.0000,0.4618,0.0028,
1964,Washington,0.0000,0.0000,0.0000,0.6197,0.0000,0.0000,0.3737,0.0066,
1964,West Virginia,0.0000,0.0000,0.0000,0.6794,0.0000,0.0000,0.3206,0.0000,
1964,Wisconsin,0.0000,0.0000,0.0000,0.6209,0.0000,0.0000,0.3774,0.0017,
1964,Wyoming,0.0000,0.0000,0.0000,0.5656,0.0000,0.0000,0.4344,0.0000,
1968,Alabama,0.0000,0.0000,0.0000,0.1872,0.0000,0.0000,0.1399,0.6729,
1968,Alaska,0.0000,0.0000,0.0000,0.4265,0.0000,0.0000,0.4528,0.1207,
1968,Arizona,0.0000,0.0000,0.0000,0.3502,0.0000,0.0000,0.5478,0.1020,
1968,Arkansas,0.0000,0.0000,0.0000,0.3033,0.0000,0.0000,0.3101,0.3866,
1968,California,0.0000,0.0000,0.0000,0.4474,0.0000,0.0000,0.4782,0.0744,
1968,Colorado,0.0000,0.0000,0.0000,0.4132,0.0000,0.0000,0.5046,0.0822,
1968,Connecticut,0.0000,0.0000,0.0000,0.4948,0.0000,0.0000,0.4432,0.0620,
1968,Delaware,0.0000,0.0000,0.0000,0.4161,0.0000,0.0000,0.4512,0.1327,
1968,District of Columbia,0.0000,0.0000,0.0000,0.8182,0.0000,0.0000,0.1818,0.0000,
1968,Florida,0.0000,0.0000,0.0000,0.3093,0.0000,0.0000,0.4053,0.2854,
1968,Georgia,0.0000,0.0000,0.0000,0.2675,0.0000,0.0000,0.3040,0.4285,
1968,Hawaii,0.0000,0.0000,0.0000,0.5983,0.0000,0.0000,0.3870,0.0147,
1968,Idaho,0.0000,0.0000,0.0000,0.3066,0.0000,0.0000,0.5679,0.1255,
1968,Illinois,0.0000,0.0000,0.0000,0.4415,0.0000,0.0000,0.4708,0.0877,
1968,Indiana,0.0000,0.0000,0.0000,0.3799,0.0000,0.0000,0.5029,0.1172,
1968,Iowa,0.0000,0.0000,0.0000,0.4082,0.0000,0.0000,0.5301,0.0617,
1968,Kansas,0.0000,0.0000,0.0000,0.3472,0.0000,0.0000,0.5484,0.1044,
1968,Kentucky,0.0000,0.0000,0.0000,0.3765,0.0000,0.0000,0.4379,0.1856,
1968,Louisiana,0.0000,0.0000,0.0000,0.2821,0.0000,0.0000,0.2347,0.4832,
1968,Maine,0.0000,0.0000,0.0000,0.5530,0.0000,0.0000,0.4307,0.0163,
1968,Maryland,0.0000,0.0000,0.0000,0.4359,0.0000,0.0000,0.4194,0.1447,
1968,Massachusetts,0.0000,0.0000,0.0000,0.6301,0.0000,0.0000,0.3289,0.0410,
1968,Michigan,0.0000,0.0000,0.0000,0.4818,0.0000,0.0000,0.4146,0.1036,
1968,Minnesota,0.0000,0.0000,0.0000,0.5400,0.0000,0.0000,0.4146,0.0454,
1968,Mississippi,0.0000,0.0000,0.0000,0.2302,0.0000,0.0000,0.1352,0.6346,
1968,Missouri,0.0000,0.0000,0.0000,0.4374,0.0000,0.0000,0.4487,0.1139,
1968,Montana,0.0000,0.0000,0.0000,0.4159,0.0000,0.0000,0.5060,0.0781,
1968,Nebraska,0.0000,0.0000,0.0000,0.3181,0.0000,0.0000,0.5982,0.0837,
1968,Nevada,0.0000,0.0000,0.0000,0.3929,0.0000,0.0000,0.4746,0.1325,
1968,New Hampshire,0.0000,0.0000,0.0000,0.4393,0.0000,0.0000,0.5210,0.0397,
1968,New Jersey,0.0000,0.0000,0.0000,0.4397,0.0000,0.0000,0.4610,0.0993,
1968,New Mexico,0.0000,0.0000,0.0000,0.3975,0.0000,0.0000,0.5185,0.0840,
1968,New York,0.0000,0.0000,0.0000,0.4976,0.0000,0.0000,0.4430,0.0594,
1968,North Carolina,0.0000,0.0000,0.0000,0.2924,0.0000,0.0000,0.3951,0.3125,
1968,North Dakota,0.0000,0.0000,0.0000,0.3823,0.0000,0.0000,0.5594,0.0583,
1968,Ohio,0.0000,0.0000,0.0000,0.4295,0.0000,0.0000,0.4523,0.1182,
1968,Oklahoma,0.0000,0.0000,0.0000,0.3199,0.0000,0.0000,0.4768,0.2033,
1968,Oregon,0.0000,0.0000,0.0000,0.4378,0.0000,0.0000,0.4983,0.0639,
1968,Pennsylvania,0.0000,0.0000,0.0000,0.4759,0.0000,0.0000,0.4402,0.0839,
1968,Rhode Island,0.0000,0.0000,0.0000,0.6403,0.0000,0.0000,0.3178,0.0419,
1968,South Carolina,0.0000,0.0000,0.0000,0.2961,0.0000,0.0000,0.3809,0.3230,
1968,South Dakota,0.0000,0.0000,0.0000,0.4196,0.0000,0.0000,0.5327,0.0477,
1968,Tennessee,0.0000,0.0000,0.0000,0.2813,0.0000,0.0000,0.3785,0.3402,
1968,Texas,0.0000,0.0000,0.0000,0.4114,0.0000,0.0000,0.3987,0.1899,
1968,Utah,0.0000,0.0000,0.0000,0.3707,0.0000,0.0000,0.5649,0.0644,
1968,Vermont,0.0000,0.0000,0.0000,0.4353,0.0000,0.0000,0.5275,0.0372,
1968,Virginia,0.0000,0.0000,0.0000,0.3249,0.0000,0.0000,0.4336,0.2415,
1968,Washington,0.0000,0.0000,0.0000,0.4723,0.0000,0.0000,0.4512,0.0765,
1968,West Virginia,0.0000,0.0000,0.0000,0.4960,0.0000,0.0000,0.4078,0.0962,
1968,Wisconsin,0.0000,0.0000,0.0000,0.4427,0.0000,0.0000,0.4789,0.0784,
1968,Wyoming,0.0000,0.0000,0.0000,0.3551,0.0000,0.0000,0.5576,0.0873,
1972,Alabama,0.0000,0.0000,0.0000,0.2554,0.0000,0.0000,0.7243,0.0203,
1972,Alaska,0.0000,0.0000,0.0000,0.3462,0.0000,0.0000,0.5813,0.0725,
1972,Arizona,0.0000,0.0000,0.0000,0.3038,0.0000,0.0000,0.6164,0.0798,
1972,Arkansas,0.0000,0.0000,0.0000,0.3071,0.0000,0.0000,0.6882,0.0047,
1972,California,0.0000,0.0000,0.0000,0.4154,0.0000,0.0000,0.5500,0.0346,
1972,Colorado,0.0000,0.0000,0.0000,0.3459,0.0000,0.0000,0.6261,0.0280,
1972,Connecticut,0.0000,0.0000,0.0000,0.4013,0.0000,0.0000,0.5857,0.0130,
1972,Delaware,0.0000,0.0000,0.0000,0.3918,0.0000,0.0000,0.5960,0.0122,
1972,District of Columbia,0.0000,0.0000,0.0000,0.7810,0.0000,0.0000,0.2156,0.0034,
1972,Florida,0.0000,0.0000,0.0000,0.2780,0.0000,0.0000,0.7191,0.0029,
1972,Georgia,0.0000,0.0000,0.0000,0.2465,0.0000,0.0000,0.7504,0.0031,
1972,Hawaii,0.0000,0.0000,0.0000,0.3752,0.0000,0.0000,0.6248,0.0000,
1972,Idaho,0.0000,0.0000,0.0000,0.2604,0.0000,0.0000,0.6424,0.0972,
1972,Illinois,0.0000,0.0000,0.0000,0.4051,0.0000,0.0000,0.5903,0.0046,
1972,Indiana,0.0000,0.0000,0.0000,0.3334,0.0000,0.0000,0.6611,0.0055,
1972,Iowa,0.0000,0.0000,0.0000,0.4048,0.0000,0.0000,0.5761,0.0191,
1972,Kansas,0.0000,0.0000,0.0000,0.2950,0.0000,0.0000,0.6766,0.0284,
1972,Kentucky,0.0000,0.0000,0.0000,0.3477,0.0000,0.0000,0.6337,0.0186,
1972,Louisiana,0.0000,0.0000,0.0000,0.2835,0.0000,0.0000,0.6532,0.0633,
1972,Maine,0.0000,0.0000,0.0000,0.3848,0.0000,0.0000,0.6146,0.0006,
1972,Maryland,0.0000,0.0000,0.0000,0.3736,0.0000,0.0000,0.6126,0.0138,
1972,Massachusetts,0.0000,0.0000,0.0000,0.5420,0.0000,0.0000,0.4523,0.0057,
1972,Michigan,0.0000,0.0000,0.0000,0.4181,0.0000,0.0000,0.5620,0.0199,
1972,Minnesota,0.0000,0.0000,0.0000,0.4607,0.0000,0.0000,0.5158,0.0235,
1972,Mississippi,0.0000,0.0000,0.0000,0.1963,0.0000,0.0000,0.7820,0.0217,
1972,Missouri,0.0000,0.0000,0.0000,0.3771,0.0000,0.0000,0.6229,0.0000,
1972,Montana,0.0000,0.0000,0.0000,0.3785,0.0000,0.0000,0.5793,0.0422,
1972,Nebraska,0.0000,0.0000,0.0000,0.2950,0.0000,0.0000,0.7050,0.0000,
1972,Nevada,0.0000,0.0000,0.0000,0.3632,0.0000,0.0000,0.6368,0.0000,
1972,New Hampshire,0.0000,0.0000,0.0000,0.3486,0.0000,0.0000,0.6398,0.0116,
1972,New Jersey,0.0000,0.0000,0.0000,0.3677,0.0000,0.0000,0.6157,0.0166,
1972,New Mexico,0.0000,0.0000,0.0000,0.3656,0.0000,0.0000,0.6105,0.0239,
1972,New York,0.0000,0.0000,0.0000,0.4121,0.0000,0.0000,0.5854,0.0025,
1972,North Carolina,0.0000,0.0000,0.0000,0.2889,0.0000,0.0000,0.6946,0.0165,
1972,North Dakota,0.0000,0.0000,0.0000,0.3579,0.0000,0.0000,0.6207,0.0214,
1972,Ohio,0.0000,0.0000,0.0000,0.3807,0.0000,0.0000,0.5963,0.0230,
1972,Oklahoma,0.0000,0.0000,0.0000,0.2400,0.0000,0.0000,0.7370,0.0230,
1972,Oregon,0.0000,0.0000,0.0000,0.4233,0.0000,0.0000,0.5245,0.0522,
1972,Pennsylvania,0.0000,0.0000,0.0000,0.3913,0.0000,0.0000,0.5911,0.0176,
1972,Rhode Island,0.0000,0.0000,0.0000,0.4681,0.0000,0.0000,0.5300,0.0019,
1972,South Carolina,0.0000,0.0000,0.0000,0.2792,0.0000,0.0000,0.7058,0.0150,
1972,South Dakota,0.0000,0.0000,0.0000,0.4552,0.0000,0.0000,0.5415,0.0033,
1972,Tennessee,0.0000,0.0000,0.0000,0.2975,0.0000,0.0000,0.6770,0.0255,
1972,Texas,0.0000,0.0000,0.0000,0.3324,0.0000,0.0000,0.6620,0.0056,
1972,Utah,0.0000,0.0000,0.0000,0.2639,0.0000,0.0000,0.6764,0.0597,
1972,Vermont,0.0000,0.0000,0.0000,0.3647,0.0000,0.0000,0.6266,0.0087,
1972,Virginia,0.0000,0.0000,0.0000,0.3012,0.0000,0.0000,0.6784,0.0204,
1972,Washington,0.0000,0.0000,0.0000,0.3864,0.0000,0.0000,0.5692,0.0444,
1972,West Virginia,0.0000,0.0000,0.0000,0.3639,0.0000,0.0000,0.6361,0.0000,
1972,Wisconsin,0.0000,0.0000,0.0000,0.4372,0.0000,0.0000,0.5340,0.0288,
1972,Wyoming,0.0000,0.0000,0.0000,0.3047,0.0000,0.0000,0.6901,0.0052,
1976,Alabama,0.0000,0.0000,0.0000,0.5573,0.0000,0.0000,0.4261,0.0166,
1976,Alaska,0.0000,0.0000,0.0000,0.3565,0.0000,0.0000,0.5790,0.0645,
1976,Arizona,0.0000,0.0000,0.0000,0.3980,0.0000,0.0000,0.5637,0.0383,
1976,Arkansas,0.0000,0.0000,0.0000,0.6494,0.0000,0.0000,0.3493,0.0013,
1976,California,0.0000,0.0000,0.0000,0.4757,0.0000,0.0000,0.4935,0.0308,
1976,Colorado,0.0000,0.0000,0.0000,0.4258,0.0000,0.0000,0.5405,0.0337,
1976,Connecticut,0.0000,0.0000,0.0000,0.4690,0.0000,0.0000,0.5206,0.0104,
1976,Delaware,0.0000,0.0000,0.0000,0.5198,0.0000,0.0000,0.4657,0.0145,
1976,District of Columbia,0.0000,0.0000,0.0000,0.8163,0.0000,0.0000,0.1651,0.0186,
1976,Florida,0.0000,0.0000,0.0000,0.5193,0.0000,0.0000,0.4664,0.0143,
1976,Georgia,0.0000,0.0000,0.0000,0.6674,0.0000,0.0000,0.3296,0.0030,
1976,Hawaii,0.0000,0.0000,0.0000,0.5059,0.0000,0.0000,0.4806,0.0135,
1976,Idaho,0.0000,0.0000,0.0000,0.3712,0.0000,0.0000,0.5988,0.0300,
1976,Illinois,0.0000,0.0000,0.0000,0.4813,0.0000,0.0000,0.5010,0.0177,
1976,Indiana,0.0000,0.0000,0.0000,0.4570,0.0000,0.0000,0.5332,0.0098,
1976,Iowa,0.0000,0.0000,0.0000,0.4846,0.0000,0.0000,0.4947,0.0207,
1976,Kansas,0.0000,0.0000,0.0000,0.4494,0.0000,0.0000,0.5249,0.0257,
1976,Kentucky,0.0000,0.0000,0.0000,0.5275,0.0000,0.0000,0.4557,0.0168,
1976,Louisiana,0.0000,0.0000,0.0000,0.5173,0.0000,0.0000,0.4595,0.0232,
1976,Maine,0.0000,0.0000,0.0000,0.4807,0.0000,0.0000,0.4891,0.0302,
1976,Maryland,0.0000,0.0000,0.0000,0.5304,0.0000,0.0000,0.4696,0.0000,
1976,Massachusetts,0.0000,0.0000,0.0000,0.5611,0.0000,0.0000,0.4044,0.0345,
1976,Michigan,0.0000,0.0000,0.0000,0.4644,0.0000,0.0000,0.5183,0.0173,
1976,Minnesota,0.0000,0.0000,0.0000,0.5490,0.0000,0.0000,0.4202,0.0308,
1976,Mississippi,0.0000,0.0000,0.0000,0.4956,0.0000,0.0000,0.4768,0.0276,
1976,Missouri,0.0000,0.0000,0.0000,0.5110,0.0000,0.0000,0.4747,0.0143,
1976,Montana,0.0000,0.0000,0.0000,0.4540,0.0000,0.0000,0.5284,0.0176,
1976,Nebraska,0.0000,0.0000,0.0000,0.3846,0.0000,0.0000,0.5919,0.0235,
1976,Nevada,0.0000,0.0000,0.0000,0.4581,0.0000,0.0000,0.5017,0.0402,
1976,New Hampshire,0.0000,0.0000,0.0000,0.4347,0.0000,0.0000,0.5475,0.0178,
1976,New Jersey,0.0000,0.0000,0.0000,0.4792,0.0000,0.0000,0.5008,0.0200,
1976,New Mexico,0.0000,0.0000,0.0000,0.4828,0.0000,0.0000,0.5075,0.0097,
1976,New York,0.0000,0.0000,0.0000,0.5195,0.0000,0.0000,0.4752,0.0053,
1976,North Carolina,0.0000,0.0000,0.0000,0.5527,0.0000,0.0000,0.4422,0.0051,
1976,North Dakota,0.0000,0.0000,0.0000,0.4580,0.0000,0.0000,0.5166,0.0254,
1976,Ohio,0.0000,0.0000,0.0000,0.4892,0.0000,0.0000,0.4865,0.0243,
1976,Oklahoma,0.0000,0.0000,0.0000,0.4875,0.0000,0.0000,0.4996,0.0129,
1976,Oregon,0.0000,0.0000,0.0000,0.4762,0.0000,0.0000,0.4778,0.0460,
1976,Pennsylvania,0.0000,0.0000,0.0000,0.5040,0.0000,0.0000,0.4773,0.0187,
1976,Rhode Island,0.0000,0.0000,0.0000,0.5536,0.0000,0.0000,0.4408,0.0056,
1976,South Carolina,0.0000,0.0000,0.0000,0.5617,0.0000,0.0000,0.4313,0.0070,
1976,South Dakota,0.0000,0.0000,0.0000,0.4891,0.0000,0.0000,0.5039,0.0070,
1976,Tennessee,0.0000,0.0000,0.0000,0.5594,0.0000,0.0000,0.4294,0.0112,
1976,Texas,0.0000,0.0000,0.0000,0.5114,0.0000,0.0000,0.4797,0.0089,
1976,Utah,0.0000,0.0000,0.0000,0.3365,0.0000,0.0000,0.6244,0.0391,
1976,Vermont,0.0000,0.0000,0.0000,0.4314,0.0000,0.0000,0.5434,0.0252,
